GeoFips,GeoName,LineCode,Description,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
10000,Delaware,44,      Warehousing and storage,207.6,238.3,275.4,295.4,291.5,297.5,304.5,343.2,486.8,658.1,708.4,(NA)
10000,Delaware,45,    Information,1517.9,1255.1,1133.5,1108,937.1,952.3,1046.9,1028,1169.4,1265.2,1394.6,1444.3
10000,Delaware,46,      Publishing industries (except Internet),205,175.9,184,180.5,171.3,164.4,185.5,165.7,202.6,202.3,225.4,(NA)
10000,Delaware,47,      Motion picture and sound recording industries,22,28.5,20.3,38.8,18.2,18,31.9,32.5,34.7,28.3,40.6,(NA)
10000,Delaware,48,      Broadcasting (except Internet) and telecommunications,522.9,537.7,555.6,558.2,520.6,568.6,590.7,605.6,651.7,627.9,648.6,(NA)
10000,Delaware,49,"      Data processing, hosting, and other information services",767.9,513.1,373.6,330.5,227,201.3,238.8,224.3,280.4,406.8,480,(NA)
10000,Delaware,50,"    Finance, insurance, real estate, rental, and leasing",26264.8,31854.4,34199.9,32075.1,29640.6,31674.6,34801.5,34397,34965.5,39302.6,41761.8,43988.7
10000,Delaware,51,      Finance and insurance,16203.4,21985.7,23814.9,21626.3,19905.1,18827.7,21120.4,20377.3,19531.4,22301.8,23603.1,24852.3
10000,Delaware,52,"        Monetary Authorities- central bank, credit intermediation, and related services",9771.8,11020.4,11270.1,11865.8,11957.2,12464.7,13311.4,13967.8,14709.1,15694.7,16535.1,(NA)
10000,Delaware,53,"        Securities, commodity contracts, and other financial investments and related activities",1079.9,985.9,1038,1211.8,1678.3,1582.9,1262,1044.9,965.7,1431.9,1454,(NA)
10000,Delaware,54,        Insurance carriers and related activities,5320.1,9956.2,11497.1,8528.4,6250.2,4778.8,6545.3,5362.6,3821.3,5143.6,5579.2,(NA)
10000,Delaware,55,"        Funds, trusts, and other financial vehicles",31.7,23.2,9.6,20.3,19.4,1.2,1.8,2,35.3,31.5,34.8,(NA)
10000,Delaware,56,      Real estate and rental and leasing,10061.4,9868.7,10385,10448.8,9735.5,12847,13681,14019.7,15434.2,17000.9,18158.8,19136.4
10000,Delaware,57,        Real estate,6974,7230,7112.4,7361.4,7637.4,8115.1,8499.8,8533.8,9240.7,9790.7,10078.2,(NA)
10000,Delaware,58,        Rental and leasing services and lessors of nonfinancial intangible assets,3087.3,2638.7,3272.6,3087.5,2098.1,4731.9,5181.2,5485.9,6193.4,7210.1,8080.6,(NA)
10000,Delaware,59,    Professional and business services,7338.3,7632.7,7623.3,7539.1,8245.4,8460.2,8852.1,8722,9717.6,10792.6,11049.4,11384.8
10000,Delaware,60,"      Professional, scientific, and technical services",4749.9,4982.7,5217.1,4344.3,4699.2,4863.5,5022.3,4946.9,5601.4,5975.2,6288.3,6421.7
10000,Delaware,61,        Legal services,1328.8,1426.6,1531.5,1618.7,1720.2,1822.3,1908.6,1958.6,2311.2,2480.3,2486.6,(NA)
10000,Delaware,62,        Computer systems design and related services,574.7,578,628,662.3,676.5,767.1,753.3,720.9,746.9,864.1,868.3,(NA)
10000,Delaware,63,"        Miscellaneous professional, scientific, and technical services",2846.4,2978.1,3057.7,2063.2,2302.6,2274.1,2360.5,2267.5,2543.4,2630.7,2933.4,(NA)
10000,Delaware,64,      Management of companies and enterprises,1187.3,1141,862.8,1644.1,1851.3,1688.2,1837.7,1746,1840.6,2130.4,2012,2077.4
10000,Delaware,65,      Administrative and support and waste management and remediation services,1401.1,1509,1543.3,1550.7,1694.9,1908.4,1992.1,2029,2275.6,2687,2749.1,2885.7
10000,Delaware,66,        Administrative and support services,1274.8,1384.3,1407.4,1409.7,1536.9,1736.5,1823.5,1850.5,2074.9,2468,2520.3,(NA)
10000,Delaware,67,        Waste management and remediation services,126.3,124.7,135.9,141,158.1,172,168.7,178.5,200.8,219.1,228.8,(NA)
10000,Delaware,68,"    Educational services, health care, and social assistance",4910.5,5190.9,5444.8,5683.7,5866.9,6092.9,6383.9,6197.3,6642.7,7185.4,7871,8402.1
10000,Delaware,69,      Educational services,430.4,462.7,437,445.7,439.1,450.1,460.7,410.2,422.6,459.2,487.6,495.6
10000,Delaware,70,      Health care and social assistance,4480.1,4728.2,5007.8,5238,5427.7,5642.8,5923.1,5787,6220.2,6726.2,7383.4,7906.5
10000,Delaware,71,        Ambulatory health care services,1715.8,1776.1,1817.3,1896.9,1945.3,1961.9,2061,1952.3,2124.8,2280.8,2603.6,(NA)
10000,Delaware,72,        Hospitals,1935.8,2072.6,2250.6,2363.1,2474.7,2631.5,2770.4,2764,2943.2,3287.9,3531,(NA)
10000,Delaware,73,        Nursing and residential care facilities,487.2,514.8,566.1,592.4,614.5,634.6,636.8,620.2,678.5,641.6,686.8,(NA)
10000,Delaware,74,        Social assistance,341.4,364.7,373.9,385.7,393.2,414.9,454.9,450.5,473.7,515.9,562,(NA)
10000,Delaware,75,"    Arts, entertainment, recreation, accommodation, and food services",1674,1736,1832.1,1925.8,1988.3,2096.5,2213.5,1690.4,2337.9,2670.8,3047.5,3216.9
10000,Delaware,76,"      Arts, entertainment, and recreation",465.8,438.7,435.7,444.7,458.2,404.2,415.2,344.6,433.6,529.9,583,614.9
10000,Delaware,77,"        Performing arts, spectator sports, museums, and related activities",132.3,93.2,89.7,89.7,97.5,100.1,98.4,83.1,121.2,165.8,184.9,(NA)
10000,Delaware,78,"        Amusement, gambling, and recreation industries",333.5,345.5,346,355,360.7,304.1,316.7,261.5,312.4,364.1,398.1,(NA)
10000,Delaware,79,      Accommodation and food services,1208.1,1297.4,1396.3,1481.1,1530.1,1692.3,1798.3,1345.8,1904.3,2140.9,2464.5,2602
10000,Delaware,80,        Accommodation,166.3,230.4,250.8,256.1,283.1,390.4,421.5,258.4,347,425.1,466.2,(NA)
10000,Delaware,81,        Food services and drinking places,1041.8,1067,1145.6,1225,1247,1301.9,1376.9,1087.5,1557.2,1715.9,1998.3,(NA)
10000,Delaware,82,    Other services (except government and government enterprises),883,927.8,970.8,1021.7,1058.8,1090.9,1132.2,1035.6,1138.5,1271.4,1381.5,1499.6
10000,Delaware,83,  Government and government enterprises,6395.2,6378.9,6578.1,6725.3,7102.6,7523.7,7625.4,7890.5,8196,8643,8858.6,9512
10000,Delaware,84,    Federal civilian,666.8,704.1,752,766.8,812.4,838.7,855.7,942.2,990.9,1054.6,1144.8,1253.2
10000,Delaware,85,    Military,625.8,602.9,571.7,604.1,610.1,619.2,631.8,669.1,711.9,714.3,747.2,777.8
10000,Delaware,86,    State and local,5102.6,5071.8,5254.4,5354.4,5680,6065.8,6137.9,6279.2,6493.3,6874.1,6966.6,7481.1
10000,Delaware,,Addenda:,,,,,,,,,,,,
10000,Delaware,87,Natural resources and mining,584.9,644.4,499,443.5,617.1,631.4,558.8,334,653.2,1133.8,755.6,1016.7
10000,Delaware,88,Trade,4897.2,5005.2,4977.7,5108.2,4901,5079.9,5321.6,5490.4,6164.2,6734.8,7171.9,7369.7
10000,Delaware,89,Transportation and utilities,1862.7,2061.8,2204.7,2213.1,2248.7,2296.6,2449.3,2512.2,2990.8,3592.9,3784.1,3826.1
10000,Delaware,90,Manufacturing and information,5397.3,5117.4,5707,4836.5,5289.2,5721.6,6417.8,6236.6,7097,7859.9,8719,9032.8
10000,Delaware,91,Private goods-producing industries 2,6314.5,6563.2,7387.5,6621.5,7566.2,8108.3,8884.3,8556.9,9747.1,11099.5,11748.2,12609.1
10000,Delaware,92,Private services-providing industries 3,49348.5,55663.9,58386.9,56674.6,54886.8,57744,62200.9,61072.9,65126.8,72815.7,77461.9,81132.1
11000,District of Columbia,1,All industry total,114832.7,119998,124753.6,129933.5,134298.8,141240.2,145071.4,146660.1,156537.5,165768.4,176501.7,186165
11000,District of Columbia,2,  Private industries,75403.6,79627.5,83544.3,87056.7,90291.4,95075,98762.5,97836.4,105138.2,112833,121382.6,128788.6
11000,District of Columbia,3,"    Agriculture, forestry, fishing and hunting",0.5,0.5,0.6,1.4,2,1.7,3.2,3.3,3.6,5,9.5,(D)
11000,District of Columbia,4,      Farms,0,0,0,0,0,0,0,0,0,0,0,(NA)
11000,District of Columbia,5,"      Forestry, fishing, and related activities",0.5,0.5,0.6,1.4,2,1.7,3.2,3.3,3.6,5,9.5,(NA)
11000,District of Columbia,6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0
11000,District of Columbia,7,      Oil and gas extraction,0,0,0,0,0,0,0,0,0,0,0,(NA)
11000,District of Columbia,8,      Mining (except oil and gas),0,0,0,0,0,0,0,0,0,0,0,(NA)
11000,District of Columbia,9,      Support activities for mining,0,0,0,0,0,0,0,0,0,0,0,(NA)
11000,District of Columbia,10,    Utilities,1199.5,1199.5,1228.4,1217.7,1307,1480.6,1480.2,1552.9,1681.6,1736.2,1902.1,1856.3
11000,District of Columbia,11,    Construction,1444.5,1509.1,1513.8,1517.1,1749,1825,1933.4,1847.6,1834.7,1899.5,2021.8,2024
11000,District of Columbia,12,    Manufacturing,238.8,212.5,244.5,267.1,260.1,259.2,246.7,254.1,330.3,351.7,378.1,(D)
11000,District of Columbia,13,      Durable goods manufacturing,84.3,84.7,104.3,123,122.9,132.8,128.9,141.1,150.6,156.6,173.1,176.5
11000,District of Columbia,14,        Wood product manufacturing,1.3,0.8,0.5,0.3,0.2,0.7,1.8,1.9,1.2,1.4,1.6,(NA)
11000,District of Columbia,15,        Nonmetallic mineral product manufacturing,22.3,30.2,35.8,40.6,34.9,27.7,29.8,32.6,30.7,29.1,27.7,(NA)
11000,District of Columbia,16,        Primary metal manufacturing,2.3,1.2,2.8,1.2,6.1,13.3,7.9,10.1,10.5,11.2,12.6,(NA)
11000,District of Columbia,17,        Fabricated metal product manufacturing,8.6,7,8.3,7.4,7.4,9.6,9.5,8.4,8.2,9.8,12.5,(NA)
11000,District of Columbia,18,        Machinery manufacturing,3.8,2.8,3.6,7.2,9.9,9.6,8.5,9.4,10.6,11.4,11.6,(NA)
11000,District of Columbia,19,        Computer and electronic product manufacturing,28.6,28.7,32.7,35.7,42,44.9,45.4,46.8,54,57.5,57.9,(NA)
11000,District of Columbia,20,"        Electrical equipment, appliance, and component manufacturing",0.7,0.3,1.1,1.7,2.9,2.1,1.1,1.9,1.7,2.4,2.9,(NA)
11000,District of Columbia,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",0.2,0,0,0,0,0,0,0,0.3,0,0,(NA)
11000,District of Columbia,22,        Other transportation equipment manufacturing,(L),0,0.9,2.2,2.8,1.8,0,12.9,16.5,13.9,24.9,(NA)
11000,District of Columbia,23,        Furniture and related product manufacturing,9.8,7.4,12.4,14.6,10,10.1,10.5,10.9,9.6,9.9,10.8,(NA)
11000,District of Columbia,24,        Miscellaneous manufacturing,6.6,6.3,6.3,12.1,6.7,13.1,14.4,6.2,7.3,10,10.6,(NA)
11000,District of Columbia,25,      Nondurable goods manufacturing,154.5,127.8,140.2,144.1,137.1,126.4,117.7,113.1,179.7,195.1,205,(D)
11000,District of Columbia,26,        Food and beverage and tobacco product manufacturing,25.5,23,33.7,37.5,30.4,25.5,25.1,25.4,31.4,31.2,34.4,(NA)
11000,District of Columbia,27,        Textile mills and textile product mills,1.8,2.3,3.2,3.3,4.2,4.5,4.6,2.6,2.1,4.3,5.6,(NA)
11000,District of Columbia,28,"        Apparel, leather, and allied product manufacturing",1.7,1.9,2.5,2,1.1,1.1,1.3,0.6,0.8,0.9,0.9,(NA)
11000,District of Columbia,29,        Paper manufacturing,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.8,0.9,0.9,(NA)
11000,District of Columbia,30,        Printing and related support activities,32.4,31.3,32.6,35,30.6,28.6,23.1,12.3,12.3,12.5,12.6,(NA)
11000,District of Columbia,31,        Petroleum and coal products manufacturing,0.1,0.5,0.8,(L),(L),0.1,0.1,0.1,0.1,0.1,0.1,(NA)
11000,District of Columbia,32,        Chemical manufacturing,92.6,68.3,66.8,65.6,70.1,66,62.9,71.1,131.7,145,150.2,(NA)
11000,District of Columbia,33,        Plastics and rubber products manufacturing,0.2,0.2,0.3,0.3,0.4,0.3,0.4,0.5,0.4,0.2,0.2,(NA)
11000,District of Columbia,34,    Wholesale trade,1117.5,1193,1242,1220.7,1258.8,1254.3,1486.8,1556,1654.9,1842.4,1867.6,2040.9
11000,District of Columbia,35,    Retail trade,1312,1403.3,1505.1,1640.4,1700.6,1766.8,1814.1,1707.7,1774.8,1873,2049.7,2163.4
11000,District of Columbia,36,    Transportation and warehousing,583.8,631.9,741.2,760.9,761.5,744.7,737.4,513.4,511.4,644.3,711.5,689.7
11000,District of Columbia,37,      Air transportation,35.2,43.6,77.3,93.9,52,19,22,11,13.9,15.1,31.4,(NA)
11000,District of Columbia,38,      Rail transportation,290.6,323.5,330.3,335.2,342.7,342.5,370.5,212.4,169.2,262,298.5,(NA)
11000,District of Columbia,39,      Water transportation,15.6,3.1,10.8,3.4,3.3,3.7,4.3,5.5,6.7,4.5,0.4,(NA)
11000,District of Columbia,40,      Truck transportation,15.5,14.4,34.4,37.8,34.9,51.3,14.7,10.4,10.4,10.4,13,(NA)
11000,District of Columbia,41,      Transit and ground passenger transportation,123.2,135.2,141.4,149,162.6,163.4,164.2,134.6,138.1,161.7,189,(NA)
11000,District of Columbia,42,      Pipeline transportation,12.5,10.9,21.7,13.7,13.7,11.4,9.8,8.8,16,2.5,0.1,(NA)
11000,District of Columbia,43,      Other transportation and support activities,89.8,98.8,122.1,126,150.2,151.6,149.1,130,155.6,185.3,176.3,(NA)
11000,District of Columbia,44,      Warehousing and storage,1.2,2.5,3.1,1.8,2,1.8,2.8,0.6,1.4,2.8,2.9,(NA)
11000,District of Columbia,45,    Information,6182.8,6041.2,6345.2,6663.8,7193.8,7619.6,8605.8,9691.4,10739.6,11042.9,11853.2,12999.6
11000,District of Columbia,46,      Publishing industries (except Internet),1620.1,1440.7,1410.1,1507.3,1807.2,1821.5,1976.1,2523.5,2992.5,3042.6,3399.3,(NA)
11000,District of Columbia,47,      Motion picture and sound recording industries,248.6,233,235.7,209.9,180.7,185.2,211.3,222.8,250.3,299.2,380.2,(NA)
11000,District of Columbia,48,      Broadcasting (except Internet) and telecommunications,3228.5,3183,3459.6,3608.4,3829.7,4091.2,4503.1,4628.2,4808.6,4911.7,4944.6,(NA)
11000,District of Columbia,49,"      Data processing, hosting, and other information services",1085.6,1184.6,1239.9,1338.3,1376.1,1521.8,1915.3,2316.9,2688.2,2789.5,3129.1,(NA)
11000,District of Columbia,50,"    Finance, insurance, real estate, rental, and leasing",13514.6,15263.4,15483.4,16047.3,16902.2,18261.9,19092.5,19377.1,20693.9,22225.3,23748.6,25482.7
11000,District of Columbia,51,      Finance and insurance,4135.7,4537.5,4993.4,5423.7,5818.6,6388.9,6658.9,6911.3,7080.3,7406,7579.8,8339.1
11000,District of Columbia,52,"        Monetary Authorities- central bank, credit intermediation, and related services",1738.7,1933.8,2036.8,2316.7,2874.1,3075.7,3223.1,3097.9,3018.8,3187.2,3404.8,(NA)
11000,District of Columbia,53,"        Securities, commodity contracts, and other financial investments and related activities",1171,1067.9,1069.6,1240.2,1247.6,1453.4,1526.9,1761.9,1552.3,1432.8,1498.7,(NA)
11000,District of Columbia,54,        Insurance carriers and related activities,1076.7,1504.5,1806.2,1793.7,1627.5,1853.8,1900.9,2049.6,1952.4,2218,2158,(NA)
11000,District of Columbia,55,"        Funds, trusts, and other financial vehicles",149.2,31.3,80.9,73.1,69.5,6,8,1.9,556.8,568,518.3,(NA)
11000,District of Columbia,56,      Real estate and rental and leasing,9379,10725.9,10490,10623.6,11083.5,11873,12433.6,12465.8,13613.6,14819.2,16168.7,17143.6
11000,District of Columbia,57,        Real estate,9166.4,10523.9,10307.4,10448,10910.9,11680.5,12222.6,12300.7,13391.1,14576.6,15891.4,(NA)
11000,District of Columbia,58,        Rental and leasing services and lessors of nonfinancial intangible assets,212.5,202,182.5,175.6,172.6,192.4,211,165.1,222.5,242.7,277.4,(NA)
11000,District of Columbia,59,    Professional and business services,27618.9,28835.9,30588,32079.7,32651.4,33762.3,34281.7,35084,37566.7,40223.3,42847.2,45254.9
11000,District of Columbia,60,"      Professional, scientific, and technical services",23911.1,24941.2,26373.7,28001.6,28388.3,29422.6,29753,30488.5,32732.4,34623.8,36806.8,38930.1
11000,District of Columbia,61,        Legal services,10340.9,10814.7,11692.6,12744.2,12549.3,12533.7,12185.8,12072.2,13337.1,14064,14431.7,(NA)
11000,District of Columbia,62,        Computer systems design and related services,2709.9,2902.5,3131.6,3277.5,3442.3,3657.4,3741.8,4144.7,4181.9,3975,4194,(NA)
11000,District of Columbia,63,"        Miscellaneous professional, scientific, and technical services",10860.4,11224,11549.5,11979.8,12396.6,13231.5,13825.4,14271.6,15213.4,16584.7,18181.2,(NA)
11000,District of Columbia,64,      Management of companies and enterprises,586.2,649.4,810.4,698.3,766,826.3,877.5,1001.1,998.9,1189.9,1133.3,1216
11000,District of Columbia,65,      Administrative and support and waste management and remediation services,3121.6,3245.3,3403.8,3379.9,3497.1,3513.4,3651.2,3594.4,3835.4,4409.6,4907.1,5108.8
11000,District of Columbia,66,        Administrative and support services,3086.6,3208.4,3373.5,3338.6,3451.3,3468.6,3601.6,3536.9,3768,4358.5,4853,(NA)
11000,District of Columbia,67,        Waste management and remediation services,35,36.9,30.3,41.3,45.8,44.8,49.6,57.5,67.4,51.1,54.1,(NA)
11000,District of Columbia,68,"    Educational services, health care, and social assistance",9487.7,9975,10356.3,10828.9,10920,11326.2,11665.6,11559.5,11820.2,12375.4,13392.5,14003.7
11000,District of Columbia,69,      Educational services,4197.3,4360.6,4455.1,4654.7,4567.7,4748.1,4858.2,4706.3,4639.1,4866.7,5255.5,5334.3
11000,District of Columbia,70,      Health care and social assistance,5290.4,5614.4,5901.1,6174.2,6352.3,6578.1,6807.4,6853.2,7181.1,7508.6,8137,8669.4
11000,District of Columbia,71,        Ambulatory health care services,1402.7,1506.7,1628,1798.9,1879.5,1996.7,2106.5,2058,2582.4,2748.5,3041.9,(NA)
11000,District of Columbia,72,        Hospitals,2782,2961.3,3122.9,3214.1,3292.8,3320.8,3376.3,3392.3,3161.8,3208.1,3356.7,(NA)
11000,District of Columbia,73,        Nursing and residential care facilities,385.5,402,381.2,375,393.2,409.3,419.1,451.5,455.4,488.4,551,(NA)
11000,District of Columbia,74,        Social assistance,720.2,744.3,769.1,786.2,786.8,851.2,905.5,951.4,981.5,1063.7,1187.5,(NA)
11000,District of Columbia,75,"    Arts, entertainment, recreation, accommodation, and food services",4787.7,5000.9,5440.8,5556,5959.9,6465,6722.2,3632.4,5296.2,6928.4,8258.2,8688.3
11000,District of Columbia,76,"      Arts, entertainment, and recreation",885.2,961.7,1030.2,1069.9,1264.6,1347.1,1359.5,893.6,1067,1288.6,1502,1621.8
11000,District of Columbia,77,"        Performing arts, spectator sports, museums, and related activities",790.6,852.1,899.1,930,1115.4,1192.5,1188.8,789.2,943.6,1114.6,1290.7,(NA)
11000,District of Columbia,78,"        Amusement, gambling, and recreation industries",94.6,109.6,131,140,149.1,154.6,170.7,104.4,123.4,174,211.3,(NA)
11000,District of Columbia,79,      Accommodation and food services,3902.4,4039.2,4410.7,4486.1,4695.4,5117.9,5362.7,2738.8,4229.2,5639.8,6756.2,7066.5
11000,District of Columbia,80,        Accommodation,1837.5,1803.6,1904.7,1867.1,1966,2192.3,2275.6,993.6,1377.4,2233.2,2685.8,(NA)
11000,District of Columbia,81,        Food services and drinking places,2065,2235.6,2506,2619,2729.4,2925.6,3087.1,1745.1,2851.8,3406.6,4070.5,(NA)
11000,District of Columbia,82,    Other services (except government and government enterprises),7915.3,8361.4,8855,9255.7,9625.1,10307.6,10692.8,11057,11230.3,11685.7,12342.6,13212.1
11000,District of Columbia,83,  Government and government enterprises,39429.1,40370.6,41209.2,42876.8,44007.4,46165.2,46308.9,48823.8,51399.3,52935.3,55119.1,57376.4
11000,District of Columbia,84,    Federal civilian,32872.2,33833.9,34518,36021.9,36916.3,38521.1,38857.4,40329.8,42738.9,43730.7,45505.8,47527.5
11000,District of Columbia,85,    Military,3518.1,3661.8,3642.1,3677,3735.3,3835.7,3992.9,4077.9,4177.4,4324.4,4406.5,4747
11000,District of Columbia,86,    State and local,3038.8,2874.9,3049.2,3177.9,3355.8,3808.4,3458.6,4416.1,4483,4880.2,5206.8,5101.9
11000,District of Columbia,,Addenda:,,,,,,,,,,,,
11000,District of Columbia,87,Natural resources and mining,0.5,0.5,0.6,1.4,2,1.7,3.2,3.3,3.6,5,9.5,(D)
11000,District of Columbia,88,Trade,2429.5,2596.2,2747.2,2861.1,2959.4,3021.1,3301,3263.7,3429.7,3715.5,3917.3,4204.3
11000,District of Columbia,89,Transportation and utilities,1783.3,1831.4,1969.6,1978.6,2068.6,2225.3,2217.6,2066.3,2193.1,2380.5,2613.6,2546
11000,District of Columbia,90,Manufacturing and information,6421.6,6253.8,6589.7,6930.9,7453.8,7878.8,8852.5,9945.5,11069.8,11394.6,12231.4,(D)
11000,District of Columbia,91,Private goods-producing industries 2,1683.8,1722.1,1758.9,1785.6,2011,2085.9,2183.3,2105,2168.5,2256.2,2409.4,2397.1
11000,District of Columbia,92,Private services-providing industries 3,73719.8,77905.4,81785.5,85271.2,88280.4,92989,96579.2,95731.3,102969.6,110576.8,118973.2,126391.5
12000,Florida,1,All industry total,819679.8,860112.6,918464.3,964500.8,1014866.9,1072085.6,1133718,1142004.4,1298631.2,1465281.1,1600810.6,1705564.9
12000,Florida,2,  Private industries,717592,756298.8,812779,855390.2,902107.3,959870.5,1020456.6,1019961.5,1170196.7,1329358,1456497.8,1551654.8
12000,Florida,3,"    Agriculture, forestry, fishing and hunting",6358.3,6453,6924.3,6216,6569.2,6388.1,6302.8,6019,7143,7776,8986.6,8966
12000,Florida,4,      Farms,4438,4447.2,4784.3,4090,4406.6,4121.4,3952.1,3496.3,4570.9,5101.5,5975.6,(NA)
12000,Florida,5,"      Forestry, fishing, and related activities",1920.2,2005.8,2140,2126,2162.7,2266.7,2350.7,2522.7,2572,2674.5,3011,(NA)
12000,Florida,6,"    Mining, quarrying, and oil and gas extraction",1670,1202,916.1,1045,1192,1233.3,1118.1,1390,1238.7,1406.1,1489.4,1387.1
12000,Florida,7,      Oil and gas extraction,75.2,63.2,38.4,34.2,43.3,46.5,35.6,24.4,36.1,48.7,44.4,(NA)
12000,Florida,8,      Mining (except oil and gas),1524.4,1066.1,809.1,958.7,1085,1123.1,1034.8,1319.9,1156.3,1280.7,1349.3,(NA)
12000,Florida,9,      Support activities for mining,70.4,72.6,68.6,52.1,63.7,63.7,47.7,45.7,46.3,76.7,95.8,(NA)
12000,Florida,10,    Utilities,16483.3,17033.4,17147.6,16667.3,17499.7,17822.6,18115.1,19425.8,24124.5,27832.7,27664.2,26502.7
12000,Florida,11,    Construction,28102.1,34250.4,40360.2,47456.3,53428,59445.5,64075.4,67005.3,71584.3,79037.1,88627.9,97660.5
12000,Florida,12,    Manufacturing,39906.5,42088.2,47701.5,48973.6,49925.9,52847.7,54402.5,55801.7,62206.6,71112,77603.8,80703.8
12000,Florida,13,      Durable goods manufacturing,23905.6,25948,27489.1,29346.3,30472.7,32874.6,34136.3,36064.7,38762.2,43515.2,49048.9,51552.2
12000,Florida,14,        Wood product manufacturing,856.3,755.9,797,922.5,1174.9,1349.6,1291.8,1780.4,2159.1,2358,2333.8,(NA)
12000,Florida,15,        Nonmetallic mineral product manufacturing,2081.3,2213.5,2603.8,2734.3,3110.8,3140.5,3448.5,3783,3795.3,4211.5,4807.7,(NA)
12000,Florida,16,        Primary metal manufacturing,540.5,575.1,497,1604,1555.9,1616.6,782.2,781.1,672.4,819.1,803.8,(NA)
12000,Florida,17,        Fabricated metal product manufacturing,2651.4,2709.5,3123,3155.6,3271.4,3339.2,3684.3,4056.2,4020.1,5019,5603.3,(NA)
12000,Florida,18,        Machinery manufacturing,2531.2,3596.9,3517.8,3285.4,3280.6,4007.5,4568.6,4792.5,4875.7,5283.1,6081,(NA)
12000,Florida,19,        Computer and electronic product manufacturing,5736.9,6542.1,6587.9,6749.3,6757.4,7146.8,7411.5,7456.4,8001.7,8618.8,9284.9,(NA)
12000,Florida,20,"        Electrical equipment, appliance, and component manufacturing",999.6,1032.6,1139.5,1033,1119.1,1179.7,1078.8,1281.3,1400.9,1724.5,1946.5,(NA)
12000,Florida,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",536.2,543,572.6,618.4,605.4,601.8,732,632.8,707.1,903.9,1022.4,(NA)
12000,Florida,22,        Other transportation equipment manufacturing,3853.6,3614,4172.7,4696.4,4736.2,5475.9,5800.9,6011.8,7205.4,7922.6,9682.4,(NA)
12000,Florida,23,        Furniture and related product manufacturing,653.4,654.3,818.1,811,769.5,767.8,842.1,788.4,842.6,958.6,994.4,(NA)
12000,Florida,24,        Miscellaneous manufacturing,3465,3710.9,3659.7,3736.3,4091.6,4249.2,4495.6,4700.7,5081.9,5696.1,6488.7,(NA)
12000,Florida,25,      Nondurable goods manufacturing,16000.9,16140.2,20212.4,19627.2,19453.2,19973.2,20266.3,19737,23444.4,27596.8,28554.9,29151.6
12000,Florida,26,        Food and beverage and tobacco product manufacturing,5481.6,6152.9,6786.1,7254.9,6829.8,6257,6040.6,6215.8,6571.6,6861.1,7624,(NA)
12000,Florida,27,        Textile mills and textile product mills,279.7,322.4,317,339.7,288.1,278.5,329.2,310.6,363.6,399.1,408.1,(NA)
12000,Florida,28,"        Apparel, leather, and allied product manufacturing",194.4,211.8,217.2,231.2,234.5,245.1,246.9,285.2,266.9,322.6,341.4,(NA)
12000,Florida,29,        Paper manufacturing,1576.3,1568.4,1790.6,1677.9,1401.5,1552.9,1635,1761.9,1720.5,1806.2,1985.5,(NA)
12000,Florida,30,        Printing and related support activities,1331.9,1429.5,1438.4,1496.3,1433,1494.5,1591.1,1402.3,1605,1863.3,2017.6,(NA)
12000,Florida,31,        Petroleum and coal products manufacturing,580.1,1103.6,1212.8,795.7,1293.7,1539.4,1308.2,1018.9,1407.4,2466.6,2308.5,(NA)
12000,Florida,32,        Chemical manufacturing,5482.5,4211.1,7186.3,6489,6793.4,7309.8,7728.9,7298.6,9941.5,12002.8,11857.9,(NA)
12000,Florida,33,        Plastics and rubber products manufacturing,1074.4,1140.4,1264.2,1342.6,1179.2,1296,1386.3,1443.8,1567.8,1875.1,2011.8,(NA)
12000,Florida,34,    Wholesale trade,58016,60862.8,65554.9,66150.1,69466.7,73664.6,79438.8,80975.2,90246,101219.3,108188.2,113068
12000,Florida,35,    Retail trade,62097.6,65574.2,69656.2,73913.2,77995.7,81556.8,84753.2,88271.1,106391.8,115418.5,126149.8,131401.2
12000,Florida,36,    Transportation and warehousing,26401.2,29168.2,30699.8,32278.7,33536.5,36678.3,40049.8,32908.4,43544.4,57835.3,60318.1,63720.8
12000,Florida,37,      Air transportation,7349.2,8529.3,9390.8,10255.5,10761,11273.9,12517.9,5226.6,9346.1,14594.4,15857,(NA)
12000,Florida,38,      Rail transportation,856.5,943.7,965.9,907.5,982.8,905.3,910.7,775,839.9,927.2,977.3,(NA)
12000,Florida,39,      Water transportation,3561.2,4012.5,3778.2,3435.7,3160,3980.5,3904.6,3154.4,3591.3,6754.6,7700.6,(NA)
12000,Florida,40,      Truck transportation,4607.2,5202.6,5055.5,5501.1,6038.3,7643.9,8227.4,8560.9,10719.4,12626.5,12584.8,(NA)
12000,Florida,41,      Transit and ground passenger transportation,1447.8,1539.3,1519.6,1378.5,1339.4,1177.2,1080.2,789.6,1122.1,1766.6,2183,(NA)
12000,Florida,42,      Pipeline transportation,68.7,72.5,72.3,97.7,90.5,95.3,105,102.6,115.3,130.2,144.5,(NA)
